County,Voter Age
BARBOUR,74.5
BARBOUR,74.6
BARBOUR,74.6
BARBOUR,74.6
BARBOUR,74.6
BARBOUR,74.7
BARBOUR,74.8
BARBOUR,74.9
BARBOUR,74.9
BARBOUR,74.9
BARBOUR,75
BARBOUR,75
BARBOUR,75
BARBOUR,75
BARBOUR,75
BARBOUR,75
BARBOUR,75
BARBOUR,75.1
BARBOUR,75.1
BARBOUR,75.1
BARBOUR,75.1
BARBOUR,75.1
BARBOUR,75.2
BARBOUR,75.2
BARBOUR,75.2
BARBOUR,75.3
BARBOUR,75.3
BARBOUR,75.3
BARBOUR,75.3
BARBOUR,75.4
BARBOUR,75.4
BARBOUR,75.5
BARBOUR,75.5
BARBOUR,75.5
BARBOUR,75.5
BARBOUR,75.6
BARBOUR,75.6
BARBOUR,75.6
BARBOUR,75.7
BARBOUR,75.7
BARBOUR,75.7
BARBOUR,75.7
BARBOUR,75.7
BARBOUR,75.8
BARBOUR,75.8
BARBOUR,75.8
BARBOUR,75.8
BARBOUR,75.8
BARBOUR,75.8
BARBOUR,75.9
BARBOUR,76
BARBOUR,76
BARBOUR,76.1
BARBOUR,76.1
BARBOUR,76.1
BARBOUR,76.2
BARBOUR,76.2
BARBOUR,76.2
BARBOUR,76.3
BARBOUR,76.3
BARBOUR,76.4
BARBOUR,76.4
BARBOUR,76.4
BARBOUR,76.6
BARBOUR,76.6
BARBOUR,76.7
BARBOUR,76.7
BARBOUR,76.8
BARBOUR,76.9
BARBOUR,76.9
BARBOUR,76.9
BARBOUR,77.1
BARBOUR,77.1
BARBOUR,77.2
BARBOUR,77.2
BARBOUR,77.3
BARBOUR,77.3
BARBOUR,77.4
BARBOUR,77.4
BARBOUR,77.5
BARBOUR,77.5
BARBOUR,77.5
BARBOUR,77.6
BARBOUR,77.8
BARBOUR,77.9
BARBOUR,78
BARBOUR,78.1
BARBOUR,78.1
BARBOUR,78.3
BARBOUR,78.5
BARBOUR,78.5
BARBOUR,78.5
BARBOUR,78.7
BARBOUR,78.7
BARBOUR,78.7
BARBOUR,78.8
BARBOUR,78.8
BARBOUR,78.8
BARBOUR,78.9
BARBOUR,79
BARBOUR,79.1
BARBOUR,79.1
BARBOUR,79.2
BARBOUR,79.2
BARBOUR,79.2
BARBOUR,79.3
BARBOUR,79.4
BARBOUR,79.7
BARBOUR,79.8
BARBOUR,79.8
BARBOUR,79.9
BARBOUR,79.9
BARBOUR,80
BARBOUR,80
BARBOUR,80
BARBOUR,80.2
BARBOUR,80.3
BARBOUR,80.3
BARBOUR,80.4
BARBOUR,80.4
BARBOUR,80.5
BARBOUR,80.5
BARBOUR,80.5
BARBOUR,80.6
BARBOUR,80.7
BARBOUR,80.7
BARBOUR,80.9
BARBOUR,81
BARBOUR,81
BARBOUR,81.1
BARBOUR,81.1
BARBOUR,81.1
BARBOUR,81.2
BARBOUR,81.3
BARBOUR,81.3
BARBOUR,81.5
BARBOUR,81.6
BARBOUR,81.6
BARBOUR,81.7
BARBOUR,81.7
BARBOUR,81.9
BARBOUR,81.9
